ImageId,EncodedPixels
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,30964 1 31221 6 31479 8 31737 9 31996 9 32255 10 32515 8 32775 7 33036 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,39538 4 39797 6 40057 8 40316 13 40577 14 40837 14 41097 15 41358 14 41619 13 41880 12 42140 12 42401 10 42662 9 42923 8 43185 5 43446 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,89718 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,35388 5 35647 6 35906 8 36165 9 36425 9 36685 9 36944 9 37204 9 37464 9 37724 8 37985 6 38246 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,89468 1 89724 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,65552 3 65812 5 66071 7 66331 9 66591 9 66851 9 67112 8 67372 8 67633 7 67894 5 68155 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,21878 5 22137 6 22397 7 22656 8 22915 9 23176 8 23436 8 23697 5 23958 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,74661 4 74672 2 74919 17 75178 18 75437 20 75696 21 75956 21 76216 21 76476 21 76736 20 76996 20 77256 10 77271 3 77517 8 77778 5 78040 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,82479 3 82736 6 82995 8 83252 11 83511 12 83760 3 83770 13 84018 6 84029 13 84277 9 84289 13 84536 25 84796 24 85056 23 85316 15 85576 14 85836 15 86096 16 86357 15 86617 17 86878 18 87138 18 87399 18 87660 17 87922 16 88184 14 88446 12 88706 12 88967 11 89227 10 89488 9 89749 7 90011 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,27352 1 27611 2 27870 3 28130 3 28382 11 28642 6 28649 4 28902 4 28910 2 29162 2 29170 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,53089 1 53347 7 53603 11 53862 13 54122 13 54382 13 54642 12 54902 11 55163 8 55424 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,66611 3 66869 9 67128 11 67388 12 67648 13 67907 15 68167 15 68427 15 68686 16 68946 16 69205 17 69465 17 69726 15 69987 12 70248 10 70512 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,8368 6 8627 10 8886 12 9146 12 9406 12 9666 12 9927 10 10187 10 10448 8 10711 4 10972 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19808 3 20067 6 20327 7 20587 9 20846 11 21107 10 21367 10 21627 10 21888 9 22148 9 22409 7 22672 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,31512 3 31772 6 32031 7 32291 8 32550 9 32810 10 33071 9 33331 9 33592 8 33853 7 34114 5 34376 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,62196 6 62454 10 62712 13 62972 14 63231 16 63490 19 63750 19 64010 20 64270 20 64530 20 64791 19 65052 18 65314 16 65577 13 65838 11 66098 10 66361 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,48153 8 48412 10 48672 11 48931 13 49191 13 49451 13 49711 13 49971 13 50231 13 50492 11 50752 10 51012 9 51273 8 51534 6 51796 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,16436 9 16695 10 16954 11 17214 11 17474 10 17735 9 17996 7 18257 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,1368 3 1626 6 1886 7 2145 8 2404 10 2663 11 2922 12 3181 13 3440 14 3700 14 3959 15 4218 15 4478 15 4737 16 4997 16 5256 17 5516 17 5776 17 6036 17 6296 17 6557 16 6817 17 7077 17 7337 17 7598 16 7860 14 8121 13 8383 10 8645 7 8907 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,12281 1 12283 9 12539 14 12797 17 13056 19 13316 19 13576 19 13836 19 14098 5 14106 9 14368 6 14629 5 14890 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,23719 1 23977 5 24236 7 24496 8 24756 8 25016 9 25277 7 25537 7 25798 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,76245 16 76504 21 76764 22 77024 22 77284 23 77543 24 77802 25 78060 27 78319 28 78578 8 78589 18 78838 8 78851 15 79098 8 79112 14 79357 8 79372 13 79617 8 79632 12 79877 7 79892 11 80138 6 80151 10 80402 1 80410 9 80670 9 80930 8 81190 8 81450 7 81711 5 81972 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28402 3 28661 5 28920 7 29179 9 29438 10 29698 9 29958 9 30219 8 30480 7 30740 7 31003 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,20344 5 20604 6 20863 7 21123 8 21383 8 21643 8 21904 7 22164 7 22424 6 22685 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,32577 5 32836 7 33095 8 33354 9 33613 10 33866 4 33872 11 34124 19 34384 18 34645 17 34905 17 35174 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,37510 3 37767 11 38026 16 38286 16 38546 17 38807 16 39068 16 39330 15 39591 14 39852 13 40113 12 40374 11 40635 10 40897 7 41160 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,16451 1 16711 1 16971 1 17231 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,49996 6 50254 8 50514 9 50773 10 51033 11 51293 11 51553 11 51814 10 52074 8 52336 4 52597 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,16464 4 16723 7 16981 9 17240 11 17499 12 17758 13 18018 13 18278 13 18538 13 18799 12 19060 11 19320 10 19582 8 19845 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28424 4 28683 6 28941 8 29200 10 29460 9 29720 9 29980 9 30240 8 30501 7 30763 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,48185 16 48445 19 48706 19 48966 22 49227 18 49488 16 49748 16 50009 14 50270 12 50534 3 50538 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25590 1 25849 4 26107 7 26366 8 26626 8 26884 10 27143 10 27403 4 27663 3 27923 3 28181 5 28441 6 28700 7 28960 6 29221 2 29224 2 29479 7 29737 8 29996 9 30255 11 30514 12 30773 13 31032 14 31292 13 31552 13 31813 9 32077 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,44821 2 44824 2 45074 5 45080 6 45333 13 45592 14 45852 14 46112 14 46373 13 46634 6 46895 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52356 3 52614 6 52873 9 53132 10 53392 11 53652 11 53913 11 54174 10 54435 9 54696 8 54959 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,79137 1 79396 4 79655 6 79913 9 80174 8 80434 7 80694 7 80955 6 81216 4 81477 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,70557 2 70816 4 71075 6 71335 6 71594 8 71854 8 72114 8 72374 8 72634 7 72895 6 73155 5 73417 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,38837 5 39097 7 39356 9 39615 12 39875 12 40135 13 40395 13 40655 13 40916 12 41176 12 41436 12 41697 10 41957 9 42218 8 42479 7 42741 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,65097 11 65356 14 65615 15 65875 16 66135 16 66395 16 66655 16 66916 15 67177 14 67438 12 67700 9 67962 6 68223 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75501 5 75760 7 76019 8 76278 9 76537 10 76797 10 77057 10 77317 9 77577 8 77838 6 78099 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,8699 4 8958 5 9217 8 9477 9 9736 10 9982 9 9996 11 10241 26 10501 27 10760 28 11020 16 11038 10 11281 14 11300 7 11541 14 11561 6 11801 13 11823 4 12063 8 12325 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,53932 3 54190 9 54449 11 54709 11 54970 10 55230 9 55491 7 55753 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,45617 2 45875 6 46134 7 46394 7 46654 8 46914 8 47174 7 47435 6 47695 6 47957 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,118 11 377 13 638 12 899 10 1159 10
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,51078 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,31842 7 32101 10 32360 18 32620 19 32880 19 33141 18 33402 17 33663 11
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,44856 3 45114 6 45372 8 45631 9 45890 10 46149 10 46409 10 46669 9 46928 10 47188 9 47447 9 47707 8 47967 6 48227 4 48486 4 48745 4 49004 4 49263 5 49523 6 49783 6 50042 8 50302 10 50315 2 50561 15 50821 11 50833 1 51080 7 51089 2 51341 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,15465 5 15723 8 15983 9 16242 11 16502 12 16762 12 17021 13 17281 13 17542 11 17802 10 18063 8 18324 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28984 2 29242 5 29502 5 29762 4 30025 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,52674 1 52930 5 53190 5 53450 5 53704 12 53949 4 53961 15 54209 7 54221 14 54469 10 54481 14 54728 27 54988 13 55002 12 55249 12 55263 11 55509 11 55526 1 55529 4 55770 9 55790 3 56030 8 56051 2 56285 12 56544 11 56804 10 57065 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,12349 4 12609 4 12870 4 13130 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,26135 4 26394 6 26654 6 26914 5 27173 6 27434 5 27695 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,36017 2 36276 5 36534 7 36793 8 37053 8 37313 8 37573 8 37833 8 38093 7 38354 5 38615 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,79701 2 79705 4 79958 12 80217 14 80476 16 80735 17 80995 17 81254 18 81514 18 81774 18 82034 18 82295 17 82555 17 82816 15 83077 14 83338 12 83599 10
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,10018 5 10277 8 10536 10 10795 12 10810 9 11055 25 11316 24 11576 25 11837 24 12102 19 12365 15 12627 12
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,68258 1 68517 4 68776 6 69036 7 69296 8 69555 9 69815 10 70075 10 70335 11 70349 2 70596 17 70856 18 71117 17 71378 15 71639 14 71901 12 72163 9 72423 9 72684 7 72945 5 73206 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,29521 2 29776 8 30036 8 30297 7 30557 7 30818 5 31080 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,14185 6 14443 12 14703 13 14963 16 15223 17 15485 15 15748 12 16009 11 16272 7 16534 5 16795 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,32647 8 32906 9 33165 11 33425 11 33685 11 33945 11 34204 12 34465 10 34725 10 34986 8 35249 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,73220 1 73476 6 73734 9 73992 11 74251 12 74510 14 74769 15 75028 16 75286 18 75545 19 75805 18 76064 19 76324 18 76584 17 76844 16 77104 14 77365 11 77626 8 77889 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,26146 1 26405 3 26665 4 26925 5 27186 5 27446 6 27706 7 27966 8 28225 10 28485 10 28745 10 29005 10 29267 8 29529 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,37588 1 37846 5 38106 5 38365 6 38625 6 38885 6 39145 6 39406 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,58134 1 58393 6 58651 9 58911 9 59171 9 59431 9 59691 9 59952 7 60213 6 60474 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,46179 4 46438 5 46697 7 46957 7 47217 7 47477 7 47738 5 47999 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,55288 1 55543 6 55801 8 56059 10 56319 10 56578 9 56838 9 57100 6 57362 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,62823 10 63082 12 63341 13 63601 14 63860 15 64120 11 64380 10 64640 10 64900 11 65160 11 65420 12 65435 3 65679 20 65939 21 66199 21 66459 20 66718 21 66979 20 67239 19 67499 19 67760 17 68020 17 68282 14 68546 10 68807 8 69068 7 69329 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,87521 6 87780 20 88039 21 88299 21 88558 23 88819 21 89079 21 89340 19 89601 18 89863 14
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,28265 3 28522 6 28774 1 28778 11 29028 21 29286 23 29545 23 29805 22 30064 20 30325 15 30587 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,43067 4 43326 6 43585 7 43844 9 44104 10 44365 6 44626 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,23585 4 23844 5 24103 6 24361 8 24610 1 24619 10 24868 20 25127 21 25387 20 25647 19 25907 18 26168 17 26430 10 26441 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,35790 3 36049 6 36308 7 36568 7 36828 7 37088 7 37350 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,59449 2 59708 4 59968 5 60228 6 60488 6 60748 6 61008 5 61269 4 61530 3 61792 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,9272 5 9531 8 9790 10 10050 13 10309 15 10327 5 10569 15 10585 8 10830 24 11090 12 11105 9 11352 8 11366 8 11627 6 11888 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,47492 2 47752 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,56082 1 56336 9 56594 11 56854 12 57113 13 57373 12 57632 13 57893 11 58161 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,59200 5 59459 8 59718 10 59978 11 60237 13 60497 13 60757 13 61017 13 61278 12 61539 11 61800 10 62060 10 62321 8 62582 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,45942 4 46201 6 46460 7 46719 9 46978 10 47239 8 47500 6 47760 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,69613 2 69869 8 70127 11 70385 14 70642 18 70901 19 71161 19 71420 20 71680 19 71940 19 72201 17 72461 16 72723 12 72985 8 73248 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,42304 2 42562 5 42821 6 43081 6 43341 6 43602 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,19182 2 19440 5 19699 5 19950 14 20208 16 20468 16 20727 16 20987 15 21248 13 21508 6 21519 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,36598 2 36854 8 37113 9 37372 10 37632 11 37891 13 38150 15 38410 17 38669 18 38928 17 39188 16 39448 13 39708 9 39969 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25416 5 25674 8 25934 8 26193 9 26452 10 26712 10 26973 9 27233 8 27494 6
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,200 6 457 15 716 16 976 16 1235 17 1495 17 1755 17 2015 17 2276 15 2536 15 2797 13 3058 10 3320 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,75090 6 75346 11 75602 16 75861 18 76120 19 76379 19 76639 19 76899 18 77160 16 77420 13
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,22302 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,10351 4 10610 6 10869 8 11128 9 11387 12 11646 14 11906 14 12166 14 12425 15 12685 16 12945 17 13206 16 13466 17 13727 16 13987 16 14248 15 14508 15 14769 13 15031 10 15293 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,34787 3 35047 4 35307 6 35568 9 35830 8 36091 7 36351 7 36612 5 36874 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,43903 7 44161 9 44420 11 44679 12 44939 12 45199 10 45458 9 45718 7 45978 7 46237 7 46496 9 46755 11 47014 12 47274 12 47533 14 47792 14 48052 14 48312 14 48573 12 48834 10 49095 8 49357 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,31420 2 31678 6 31937 8 32196 10 32456 10 32716 11 32976 12 33237 11 33505 3 33767 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,221 19 479 22 739 22 999 10 1010 12 1259 10 1270 12 1519 9 1532 9 1779 8 1793 7 2040 7 2053 6 2301 5 2562 4 2823 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,35847 2 36106 4 36365 5 36625 5 36885 4 37145 4 37406 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,63669 8 63928 10 64187 12 64446 13 64706 13 64965 14 65225 14 65485 14 65745 12 66005 12 66267 9
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,77455 1 77712 6 77971 8 78230 9 78490 10 78749 11 79009 11 79269 11 79529 11 79790 10 80050 9 80311 8 80572 7 80833 5 81095 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,40806 3 41056 14 41315 17 41575 18 41595 3 41835 18 41855 3 42095 23 42355 24 42615 25 42876 24 43136 24 43397 23 43658 22 43919 5 43926 13 44187 12 44448 11 44708 11 44969 10 45229 9 45489 9 45749 8 46011 3
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,25731 5 25989 8 26246 12 26505 13 26763 15 27021 17 27281 16 27540 17 27800 16 28059 16 28319 15 28579 14 28839 13 29101 2 29104 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,29883 7 30143 8 30401 11 30661 12 30920 13 31180 13 31440 13 31700 13 31960 13 32220 13 32480 13 32740 13 33001 11 33261 10 33521 10 33781 9 34041 9 34301 9 34561 9 34821 9 35082 8 35342 9 35602 9 35863 8 36123 8 36383 8 36644 7 36905 5 37165 5 37427 1
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,4418 2 4664 1 4677 3 4922 7 4936 4 5181 19 5441 19 5701 19 5961 18 6221 18 6482 16 6743 13 7005 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,12985 12 13244 13 13504 13 13763 14 14023 15 14283 16 14543 16 14804 16 15064 16 15325 15 15585 15 15846 14 16106 14 16367 13 16628 12 16889 11 17149 11 17409 11 17670 10 17933 7 18195 5 18456 3 18717 2
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,67333 5 67591 8 67850 10 68109 11 68368 12 68627 13 68887 13 69147 13 69407 13 69667 13 69927 13 70187 13 70447 12 70707 10 70967 8 71228 5
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,1031 7 1290 9 1550 9 1809 11 2069 10 2329 10 2589 10 2850 7
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,72276 4 72535 5 72794 7 73054 7 73313 8 73573 8 73833 8 74093 8 74353 8 74613 7 74875 4
43a71aeb641faa18742cb826772a8566c6c947d7050f9ab15459de6cc2b3b6af,9357 2 9614 5 9874 5 10134 5 10394 5 10655 4 10916 2 11177 1
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,138289 26 138797 32 139306 36 139816 39 140325 44 140835 48 141345 51 141856 53 142367 55 142878 57 143388 60 143899 62 144410 64 144921 66 145433 66 145944 68 146456 69 146967 70 147479 70 147990 71 148502 72 149014 72 149525 73 150038 72 150550 72 151062 71 151575 70 152087 70 152600 69 153112 69 153624 69 154137 68 154649 67 155161 67 155673 67 156186 65 156698 65 157210 64 157723 63 158235 63 158748 62 159260 61 159772 61 160285 60 160797 60 161309 59 161822 58 162334 58 162847 56 163360 54 163873 53 164386 51 164898 51 165411 49 165924 48 166437 46 166950 44 167463 42 167977 40 168491 37 169007 30 169521 26 170034 24 170548 21 171062 18 171576 13 172091 9 172606 3
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,59 18 569 23 1080 25 1592 25 2105 24 2617 23 3129 23 3642 22 4155 19 4669 15
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,198763 12 199263 28 199770 37 200281 39 200792 41 201304 42 201815 44 202327 45 202838 47 203350 47 203862 48 204374 48 204886 49 205398 50 205909 51 206421 51 206933 52 207445 52 207957 52 208469 52 208981 52 209493 52 210005 52 210517 53 211029 53 211541 53 212053 53 212565 53 213077 53 213589 53 214101 53 214613 52 215125 52 215637 52 216149 52 216661 52 217173 52 217686 51 218198 51 218710 51 219222 51 219735 50 220248 48 220760 48 221273 47 221785 46 222298 44 222811 43 223324 41 223837 40 224350 38 224864 36 225378 32 225892 28 226405 26 226918 24 227432 19 227948 9
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,40590 13 41099 21 41609 25 42120 28 42632 28 43143 30 43655 32 44166 34 44678 35 45190 35 45702 36 46214 37 46725 38 47237 39 47729 7 47749 39 48239 11 48260 41 48750 63 49262 63 49773 64 50285 64 50797 65 51309 65 51821 65 52333 65 52846 64 53358 65 53871 64 54384 63 54897 62 55409 62 55922 61 56435 60 56948 58 57460 58 57973 57 58486 56 59001 52 59515 50 60029 9 60041 36 60556 32 61071 29 61585 27 62098 25 62611 24 63124 22 63637 21 64150 19 64663 18 65176 17 65689 15 66202 13 66717 8
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,147064 4 147574 10 148084 14 148594 19 149105 23 149617 23 150129 23 150641 24 151153 24 151664 25 152176 25 152689 24 153201 24 153714 23 154226 23 154739 22 155252 21 155766 18 156281 14 156797 7
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,168571 11 169081 15 169592 17 170103 19 170615 19 171126 21 171638 22 172150 23 172662 23 173173 24 173685 24 174197 25 174709 25 175221 25 175732 27 176244 27 176755 28 177266 29 177778 29 178290 29 178801 30 179313 30 179825 30 180337 30 180849 30 181361 30 181873 29 182385 29 182897 29 183409 29 183922 27 184434 27 184946 27 185459 26 185972 25 186484 24 186997 23 187510 21 188022 20 188535 18 189049 15 189563 11
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,20665 7 21175 11 21686 13 22197 15 22708 16 23219 18 23730 19 24242 20 24754 20 25265 22 25777 23 26289 24 26801 24 27313 24 27826 24 28338 24 28851 24 29363 25 29877 24 30391 24 30904 25 31416 27 31929 27 32441 28 32953 28 33465 29 33977 30 34489 31 35001 32 35513 32 36025 33 36537 33 37049 34 37561 35 38073 35 38585 36 39097 36 39609 36 40121 37 40633 37 41145 37 41657 37 42169 38 42681 38 43194 37 43706 37 44218 38 44731 37 45243 37 45756 35 46268 35 46780 35 47293 34 47805 34 48318 33 48831 31 49344 30 49856 30 50369 29 50881 28 51394 27 51907 26 52420 25 52933 23 53446 21 53960 18 54474 15 54989 11 55504 7
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,172285 7 172795 14 173306 18 173816 23 174327 27 174838 29 175349 31 175861 32 176372 33 176883 34 177394 36 177906 36 178418 37 178930 37 179442 38 179954 38 180465 39 180978 38 181490 38 182003 37 182516 35 183028 35 183541 33 184053 33 184565 32 185078 31 185590 30 186103 29 186617 25 187130 22 187644 18 188157 16 188671 13 189187 1
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,259471 2 259981 7 260491 11 260998 18 261505 24 262015 26 262526 28 263037 30 263548 31 264059 33 264570 34 265082 35 265593 36 266105 36 266616 38 267128 38 267639 39 268151 39 268662 40 269174 41 269685 42 270197 42 270709 42 271221 42 271733 42 272245 42 272756 43 273269 41 273781 41 274293 40 274805 40 275318 39 275830 38 276344 34 276857 30 277371 25 277884 22 278398 17 278915 10
